m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
72,2118443,633.54,434.88,711,Reform's Filthy Expert,983911,95,5.00701,3639024,60350,436375,9.1,9,3.5,5
0,765567,632.54,114.19,6592,Insane,346872,89,4.85024,452904,91799,405090,9,7,4,6
0,2237467,632.39,183.63,6659,Expert,1068768,97,5.18903,1016658,59034,437638,9.2,9,3.8,5
0,1846237,629.02,102.74,6670,Yukiyo's Insane,873811,59,4.3896,1616976,67007,429654,8.4,7.7,4.2,6
64,445437,623.16,196.1,6253,Insane,186458,141,3.96652,631781,105600,391070,8,7,4,7
64,1802637,618.06,90.9,9246,Insane,861685,42,3.07104,1200735,68828,427834,7.5,7,4.4,4.5
64,1036133,615.84,96.1,9236,Hard,485903,46,3.21953,1161949,87122,409623,7.6,6,4,5
0,1962161,614.87,134.38,6221,Extra,938926,32,4.87988,869769,65104,431544,9.1,8.8,4,6
0,3221890,614.48,90.12,9246,Insane,1575739,108,4.13442,772229,43197,453480,8.5,8,3.8,4.5
0,2518847,612.81,249.32,3584,Turtle Unicorn,1209835,39,5.84804,614298,52841,443689,9.3,9.3,4,5.6
8,486513,608.19,86.61,7868,Tranquility,206284,35,4.19467,2573666,103703,392968,9,7,4,7
64,1298486,601.52,294.67,2715,Insane,538998,92,4.32968,791118,74897,421787,8.5,7.9,4,5.5
0,1582619,600.3,46.78,9372,Hard,751785,226,3.68618,475380,72639,423919,7.2,6.2,3.5,5.2
0,3881559,593.78,680.08,72,Elegy,1885198,335,7.68692,63717,21928,474796,9.8,9.8,4.5,5
0,2081395,592.68,119.31,7133,Insane,995098,85,4.64122,73845,62293,434399,9,8,4,6
64,722235,588.54,142.16,6180,Insane,325112,50,3.30967,1875998,93849,402830,7.5,7.5,4.3,6.5
0,2485565,587.66,220.6,4423,Onlybiscuit's Extreme,1192768,109,5.53572,265563,53105,443735,9.2,9.3,4,5
0,900631,586.62,214.59,4301,Super Galaxy GIGA DRILL BREAK!!!,393273,78,5.54388,399994,91560,405133,9.2,8.3,4.2,6
0,759056,586.18,246.97,3584,Shawajoy's Lunatic,185250,174,5.81712,373618,95209,401583,9.2,8,4,7
0,795627,585.28,297.53,2715,Taeyang's Extra,351280,246,5.99172,654865,88930,407769,9.3,8.8,4,6.5
0,1675842,584.67,144.47,6180,Piggey's Extra,798007,45,4.91699,996399,71610,425023,9.1,9,4,5
0,4919168,583.85,415.77,901,Aakki's Extreme,2299895,88,6.9763,99337,14246,482424,9.8,9.6,3.8,5.2
0,785982,582.9,111.75,6592,N a s y a's Insane,352570,150,4.62322,1231877,94222,402489,9,7,3,6
0,4905645,580.5,274.08,3233,Extra,2285243,33,6.26486,341621,14105,482567,9.5,9.2,3.6,4.5
72,2060305,576.05,480.76,487,I Think You Could Use a Mint,984684,53,5.10753,2250324,63043,433632,9,9,3.8,5.2
72,1253771,575.02,153.24,7627,Hard,592509,77,3.47537,1678331,81977,414813,7.8,6,3.5,4
0,199049,571.79,59.22,9532,Love Note,68893,139,3.72535,2997428,107493,381251,8,7,4,7
0,2831362,569.53,274.63,3507,Unrequited Love,1369259,87,6.06465,169474,45402,451274,9.4,8.5,4,6
0,5286388,569.28,140.13,6180,Kumocha's Expert,2390209,42,5.20377,403640,7503,489024,9.1,8.8,3.4,4.5
0,258252,569.09,130.01,6221,Satellite,92509,235,4.9149,253473,107493,382549,9,7,4,7
0,2302135,567.97,223.22,4423,Mystical,1101976,220,5.23817,228861,57089,439592,9.2,9,4,5.2
72,2118445,565.63,317.07,2085,TheShadow's Dirty Insane,983911,95,4.2536,3289059,60350,436375,8.8,8.5,3.6,5
64,2223259,563.78,187.17,6011,ShadowX's Work In Progress,1061694,45,3.78558,1116765,58504,438181,8,7,3.6,6
64,746737,560.61,193.03,5622,KIRANAGAMATU's Insane,337527,88,4.00015,1511007,95851,400841,8,7,4,6
8,2025942,558.04,225.04,4285,Lucid,968171,53,5.60785,2835900,63907,432833,9.3,9,3.8,5.2
0,1033154,557.4,150.79,7627,Agonizing Insane,482090,88,4.96923,4293665,87810,408863,9,8.5,3.7,5
0,1610022,557.3,162.88,6322,Expert,765778,38,5.15611,2110248,72840,423748,9,8.7,3.8,5
0,1011599,556.9,195.99,6253,Misery,473415,105,5.26753,291344,86561,410154,9.3,8.5,4.2,6
64,875557,554.5,205.86,5155,Insane,402631,85,3.92444,498196,88819,407882,8,7,4,6
0,4792591,553.52,252.52,3477,UN DOS TRES CUATRO,2253247,31,5.92892,120437,13939,482736,9.4,9.3,4.1,5.2
0,1854468,551.64,82.04,10324,Insane,887102,122,4.43425,115605,61589,435090,9,7,4,6.5
0,4803942,548.75,215.26,4301,Nymphe's ZESTY BURRITO,2253247,31,5.71851,341425,13939,482736,9.3,9.2,4,5
64,1483372,547.24,392.01,1246,Tights,700726,155,4.48178,352350,76170,420492,8.5,8.7,3.8,6
0,1621068,546.32,248.56,3584,Lami's Extra,770300,86,5.64136,753813,72482,424036,9.2,9.1,3.8,5.2
0,2053796,546.12,84.42,10324,Alphabet's Insane,975620,63,4.23987,458874,62542,434010,8.7,7.5,4,5.3
72,545933,546.06,217.17,4301,Hard,235551,127,3.77427,345818,101972,394699,8,7,4,7
64,5481862,545.92,407.27,1026,We definitely kissed,2494398,48,4.98632,75877,2642,494029,9,8.5,3.6,5
0,1763013,543.79,275.76,3507,Rain,842562,110,6.07158,546588,68490,428205,9.3,9,4,5
0,5016472,543.77,123.82,6680,Amats' Insane,2328218,164,4.7653,24838,9478,487146,9,7.5,3.6,5
0,2981606,543.49,94.27,9246,Nowa's Insane,1437749,111,4.7189,48093,45140,451531,9,7.8,4,5
8,2245774,542.98,264.14,3972,Gift,1073074,31,6.04332,1763127,58553,438118,9.4,9.2,4,6.2
0,1170505,542.51,491.58,496,Redemption,552726,458,6.67351,254199,83123,413561,9.4,9,4.3,5
0,1846226,541.04,84.12,10324,Kencho's Insane,873811,59,4.29825,2282427,67007,429654,8.7,6.9,3.1,5.3
0,1269453,540.83,119.27,7133,StarR-sensei's Insane,596704,86,4.63644,962721,81947,414726,9,8,4,7
0,1829131,538.62,360.91,1868,Squilly's Extreme,869019,87,6.65793,379305,68013,428678,9.6,9.4,4.3,5.5
0,1184359,538.31,98.29,9236,Insane,560047,65,4.19106,941292,78459,418334,9,8,4,5.5
0,5486313,536.47,212.61,4643,Popstar,2495916,33,5.72421,112694,4292,492319,9.3,9,3.7,5
64,1264070,536.02,266.3,3821,Insane,596704,86,4.26781,3014776,81947,414726,8.5,7.5,4,5.5
0,2245786,535.44,78.07,8247,SMOKELIND's Insane,1073074,31,4.29743,1863675,58553,438118,9,8.2,3.9,4.7
0,1610746,535,265.25,3821,Kyuukai's Extreme,765778,38,5.96682,548856,72840,423748,9.4,9.4,3.6,5.2
0,4922800,534.56,226.73,4285,Kuki's CHEESY ENCHILADAS,2253247,31,5.7498,166219,13939,482736,9.3,9.2,3.8,5.2
64,558277,533.58,277.43,3507,Insane,241769,188,4.15917,213605,102043,394659,8.2,7,4,7
0,2469345,530.44,292.35,2896,Fate,1178935,85,6.16591,761400,54082,442466,9.4,9.2,4,5
0,3121360,530.13,190.39,5622,Happiness,1525595,90,5.3131,248686,44276,452438,9.2,9,3.8,5.6
0,1797542,527.98,151.66,7627,A r M i N's Extra,859783,28,5.17939,592218,63610,433010,9.2,9,3.5,5.8
64,4903515,526.7,346.23,1974,Ram's Expert,2294177,46,4.76754,221704,14177,482501,8.8,8.5,3.6,4.8
72,323875,523.18,279.04,3507,Delis' Insane,127712,144,4.09026,950031,107493,386692,8,7,4,6
0,5173297,523.04,219.89,4423,Misery,2390209,42,5.71091,280264,7503,489024,9.3,9.2,4,4.8
0,2351162,522.9,98.62,9236,Insane,1124502,185,4.32082,243405,55976,440694,9,8,4,7
0,2060893,522.58,131.41,6221,Recollection,984990,86,5.3026,27522,61004,435708,9.2,8.7,4.3,6
0,1889804,521.35,350.77,1843,Heaven,905422,109,6.61315,143385,44205,452476,9.6,9,4,6
64,130754,520.23,190.25,5622,cRyo,41384,70,3.8702,911189,107493,368700,8,7,4,7
0,1093107,519.95,92.23,9246,thzz' Insane,477725,136,4.38323,549836,86493,410203,9,8,4,6
72,5486311,519.5,471.63,588,Kumocha's Extra,2495916,33,5.47155,145838,4292,492319,9.2,9,3.4,4.8
0,3284630,519,124.47,6680,Expert,1608572,64,5.31634,126127,40388,456313,9.3,8,3,6
0,1675841,515.26,78.44,8247,NiNo's Insane,798007,45,4.18145,1796571,71610,425023,9,8,4,5
64,5532472,515,59.55,10201,Medium Cortisol,2510616,32,2.71161,108270,4191,492362,7,6,5,4
72,1786960,514.93,240.36,3537,Xenon's Insane,818349,57,3.88399,1702683,65197,431476,8.3,8.5,3.8,5.2
0,972691,512.53,324.92,2144,Extra,416153,183,6.27406,391908,83138,413585,9.6,8.7,4,6
0,2923009,511.55,221.12,4423,Touch Your Dreams,1418780,161,5.41424,185467,46650,450013,9.3,9,3.8,5.5
0,2034983,511.43,268.29,3821,MEGA EVOLUTION,971957,85,5.96648,381888,59994,436676,9.4,9.3,3.8,5.4
72,3221890,511.26,288.23,2933,Insane,1575739,108,4.13442,772229,43197,453480,8.5,8,3.8,4.5
0,5075617,510.06,334.14,2274,Extreme,2352698,41,6.66361,231066,10914,485757,9.7,9.6,3.4,4.8
0,1088962,510.02,66.84,7026,Insane,457805,114,4.2806,169392,84695,412409,9,7,4,6
64,1149638,509.16,213.29,4643,Sotarks' Insane,542081,42,4.00015,1278784,79246,417424,8,8,4,5.5
72,1136506,508.97,274.14,3233,Hazu's Insane,497942,88,4.25128,1327022,83229,413526,9,7,4,6
8,848345,503.38,235.17,3666,Sweet Neko,380545,92,5.277,992096,87870,408806,9.3,9,4,6.5
0,2684033,502.72,354.94,1895,Valor,1293358,235,6.2682,170212,50296,446420,9.4,9.2,4,6
88,2030805,500,101.46,6670,Akitoshi's Normal,966339,95,2.54935,161676,63697,432977,5.5,4,3.2,4
0,2194234,499.43,293.36,2896,Broken Promises,1049899,64,6.20725,182906,17560,479109,9.4,9.4,4,5.8
0,871027,497.11,81.79,10324,Auxent's Insane,399061,35,4.25912,779544,91866,404814,8.5,7,4.5,6
0,1053231,497.02,119.19,7133,DavidEd's Insane,385248,123,4.64746,820127,83960,412713,9,7,4,5
0,5486311,496.55,187.88,6011,Kumocha's Extra,2495916,33,5.47155,145838,4292,492319,9.2,9,3.4,4.8
0,1810150,493.09,214.46,4643,Extra,865746,88,5.43202,885753,68450,428233,9.2,9,4,5.2
72,5150129,491.16,321.91,2315,Desire,2382142,68,4.55203,244362,8082,488596,8.6,8.5,3.8,4.8
72,4905127,489.76,287.44,2933,Another,2295884,57,4.34891,250449,10007,486674,8.4,8,1.5,5
72,1264070,486.54,283.62,2938,Insane,596704,86,4.26781,3014776,81947,414726,8.5,7.5,4,5.5
72,2060302,483.68,379.88,1496,Apollo's Insane,984684,53,4.68584,2075202,63043,433632,9,8.7,3.4,5
0,953586,480.1,242.24,3537,Happy~!,443751,124,5.81584,527945,87841,408995,9.2,8.5,4,6.5
0,2222861,479.49,144.41,6180,FuJu's Expert,1061287,31,5.11136,547866,58766,437761,9,8.3,4,5
8,2118443,477.99,189.85,5622,Reform's Filthy Expert,983911,95,5.00701,3639024,60350,436375,9.1,9,3.5,5
0,1750033,477.7,115.36,7133,Seto's Insane,716719,108,4.47971,451035,68827,427886,9,8,4,4
64,1182213,477.06,177.07,6011,ezek's Step Off Fool!,558938,44,3.90425,865184,83186,413519,8.5,7,4.5,7.5
0,1026666,475.56,240.88,3537,wkyik's Extra,480609,87,5.85206,287063,88258,408417,9.3,8,4,7
0,848234,473.59,67.52,7026,Hard,387700,124,3.97519,2025530,88632,408053,8.3,7.2,3.8,5.2
0,3967210,472.15,70.31,10562,Wishin' You were Mine,1896273,78,4.29787,90595,30865,465842,9,8,4,5
16,2245774,467.99,326.21,2144,Gift,1073074,31,6.04332,1763127,58553,438118,9.4,9.2,4,6.2
0,1790044,467.14,289.51,2896,Extra,750743,82,6.10716,218682,68853,427844,9.3,8,4,5
0,1262433,465.75,163.22,6322,Extra: Mitsuha,597111,101,5.15528,422370,81061,415609,9.2,8.7,4,6
0,521458,464.55,99.08,9236,Insane,223180,88,4.20776,921383,101758,394913,9,7.5,4,7
0,853625,463.52,289.92,2896,Rainbow,391953,227,5.98811,373953,91170,405529,9.4,8.5,4.1,6
0,2118440,463.51,247.3,3584,Dereban's Lewd Extra,983911,92,5.66697,944577,60350,436375,9.2,9.3,3.8,5.3
64,1149713,462.15,173.16,7067,Linada's Insane,542081,42,3.70114,1227962,79246,417424,8,7.5,3.6,5.5
0,1636104,461.8,378.3,1519,The Dream Of White Star.,779047,273,6.3519,175086,69628,427070,9.5,9,4,6
0,1524133,459.41,100.77,6670,milr_'s Insane,720240,42,4.65715,604413,72797,423893,9,8,4,6
0,4867588,458.86,254.62,3516,Barbie Girl,2282704,54,5.93793,203627,8714,487957,9.3,9.3,3.5,5.5
8,1988753,455.72,208.65,5155,Radiance,952409,66,5.45577,4714236,64363,432333,9.4,9,3.8,5.2
72,2347052,455.24,291.63,2896,Revival,1123162,83,4.25565,944690,53057,443887,8.7,8.5,4,6
0,2757590,454.92,80.57,10324,Alex's Extra: Yotsuba,1330999,87,4.81258,158411,49266,447467,9,8,4.5,5.5
0,1100265,454.77,331.67,2274,Forever,517861,345,6.25966,78621,82581,414110,9.5,8.5,4,6
0,1892411,453.01,120.8,6680,SMOKELIND's Insane,906786,87,4.62554,760950,66077,430475,9,8.2,3.7,4.7
64,545933,452.68,206.55,5155,Hard,235551,127,3.77427,345818,101972,394699,8,7,4,7
0,154357,451.16,113.25,6592,Hanabi,50177,136,4.78598,304361,107493,371892,9,7,4,8
64,2118445,450.76,295.74,2715,TheShadow's Dirty Insane,983911,95,4.2536,3289059,60350,436375,8.8,8.5,3.6,5
0,651744,448.32,203.43,4702,Celestial,289074,324,5.17539,707848,98442,398229,9,8,4,6
64,932185,447.96,277.6,3507,Insane,432290,95,4.22814,459492,90145,407054,8,8,4,6.5
0,2246465,446.26,213.58,4643,Nymphe's Extreme,1073074,31,5.74322,927666,58553,438118,9.2,9.2,3.6,5.2
72,1074378,446.08,352.62,1843,Insane,504995,101,4.50969,361590,86423,410300,8.5,8,4,6
0,5463158,445.22,169.32,7000,Kumocha's Extra,2479183,31,5.2789,182746,5343,491356,9.2,9,3.3,5
0,2245781,444.53,203.23,4702,Nevo's Expert,1073074,31,5.62655,277740,58553,438118,9.3,9,4,6
64,2118443,442.62,423.31,948,Reform's Filthy Expert,983911,95,5.00701,3639024,60350,436375,9.1,9,3.5,5
8,930249,441.23,410.11,973,Sky Arrow,384772,163,6.38919,593433,86447,410276,9.5,9,4.2,7
0,2530810,441.02,209.17,5155,browiec's Something That Doesn't Exist,1209835,39,5.56411,605168,52841,443689,9.3,9.2,3.8,5.2
0,956502,439.4,166.36,7000,HB's Expert,439104,88,5.03596,676305,88825,407874,9.3,8.2,4.2,6.5
0,1898518,438.19,204.61,5155,MEMORIES,909759,87,5.54244,264618,66670,430025,9.2,8.7,4,5.2
64,722238,438.11,220.97,4423,Shiro's Hollow,325112,50,3.78848,2225404,93849,402830,8.5,8.5,5,7
72,155404,437.07,274.55,3507,Insane,50587,168,4.05725,608916,107493,373147,8,7,4,7
0,536300,436.04,91.9,9246,Insane,228875,87,4.82336,211805,102322,394356,9,7,4,6
8,2014470,435.84,130.28,6221,Insane,962088,83,4.52698,2989638,63974,432708,9,8,3.6,5
0,5394206,435.74,284.9,2933,che,2464474,68,6.16971,101063,6550,490120,9.4,9,4,5
0,2090846,435.27,70.32,10562,Insane,999645,89,4.17339,3627324,62270,434439,8.8,7.5,4,5
8,814293,435.21,180.18,6659,Divine,371128,121,4.93542,3949558,93960,402761,9.2,8.5,4,6
0,1136506,434.99,89.6,9246,Hazu's Insane,497942,88,4.25128,1327022,83229,413526,9,7,4,6
0,4704307,434.95,434.19,916,ratarok & danissima's Extra,2219369,365,6.5006,61186,13922,482750,9.5,9,4,5
72,1018869,434.28,269.27,3821,Review,474376,79,4.16838,1444365,85731,410957,8.5,8,4,6
0,4130854,432.41,248.15,3584,Pepekcz's Expert,1984719,122,5.38998,45835,22365,474306,9.3,9,4,6
0,1725588,432.12,343.33,2103,Sotarks' Cataclysm,818778,95,6.44863,421686,70358,426328,9.5,9.3,3.8,5
0,1676639,431.05,367.66,1601,Dash the Heart,798420,331,6.42368,167697,67044,429637,9.7,8,4,6
0,1626530,431.01,132.01,6221,Constellation,773801,85,4.75889,556029,72809,423878,9,9,4,6
72,5286388,429.89,413.56,973,Kumocha's Expert,2390209,42,5.20377,403640,7503,489024,9.1,8.8,3.4,4.5
0,2935781,428.65,386.51,1443,Trust,1425749,301,6.38419,134084,42873,454025,9.5,9.2,4,5.7
0,1925409,427.25,356.86,1895,shitteru?,922004,83,6.3682,195030,65344,431328,9.5,9.2,3.8,5.4
0,2089678,426.82,107.03,8990,Insane,998427,85,4.5565,310230,62482,434207,9,8,4,6
0,3758092,426.29,220.45,4423,THE ONE PIECE IS REAL,1830890,212,5.20145,182261,34390,462263,9.2,8.8,4,7
0,155557,424.12,43.25,9372,Hard,50134,87,3.79083,214809,103022,393648,8,7,4,6.5
72,2850905,423.68,573.79,185,Girl Chained Away From Happiness,1379697,306,4.84202,61076,47106,449586,8,8,4,6
64,1236756,422.95,124.23,6680,Hard,584575,45,3.40293,1615392,77291,419472,7.5,6,4,5
0,297411,422.46,169.06,7000,Lunatic,114987,133,5.30965,761551,107493,383029,9,7,4,6
64,443272,421.84,189.06,6011,Insane,172055,216,3.56555,268379,106557,390187,7.6,7,4,7
0,1816243,420.69,405.92,1026,New Adventure!,869019,87,7.00702,595701,68013,428678,9.8,9.6,4,5
0,979231,419.85,88.88,7868,insane?,456986,84,4.37496,1093494,89207,407463,9,7.2,5,5.8
0,340104,418.89,48.52,9372,Hard,134151,201,3.85444,1320104,107493,388463,8,6,4,6
0,2468866,418.67,278.01,3507,Revolution,1184314,85,6.09638,374463,54517,442154,9.4,9.3,3.8,6
0,5524481,418.67,91.72,9246,Smoke's Expert,2463569,52,5.01158,36262,2687,493839,9,8.8,3.8,4.8
0,5518073,413.19,187.94,6011,Mita's Extra,2495916,31,5.51141,75798,4292,492319,9.3,9,3.5,5
0,190045,412.41,158.75,5745,Insane,64636,98,4.86904,481919,107493,377546,9,8,4,7
0,1956123,411.41,137.19,5742,Reform's Expert,935111,87,4.88669,763308,64482,432173,9,8.7,4,5.2
72,4911922,409.57,370.85,1626,Kumocha's Expert,2288193,65,4.9086,186692,8990,488185,9,8.6,3.5,5
64,968350,409.36,277.34,3507,Sharlo's Insane,437097,83,4.27655,336753,81242,415428,8.3,7,4,6
64,5559284,408.36,363.28,1868,Extra,2494398,48,4.77286,46942,2642,494029,8.8,8.3,3.8,5
72,2014470,407.31,326.92,2144,Insane,962088,83,4.52698,2989638,63974,432708,9,8,3.6,5
72,2223259,406.76,194.97,6253,ShadowX's Work In Progress,1061694,45,3.78558,1116765,58504,438181,8,7,3.6,6
0,5394968,406.1,208.64,5155,Kuki's Extra,2464474,68,5.62383,166617,6550,490120,9.2,8.8,3,4.6
0,4873749,405.83,215.47,4301,Mekadon's Extra,2282704,54,5.45514,80497,8714,487957,9.2,9.1,3.8,4.8
0,2116804,405.83,150.02,7627,Teen Titans GO!,1011341,57,5.11077,362061,60309,436366,9.2,8,3.8,6.5
72,5481862,404.96,416.03,901,We definitely kissed,2494398,48,4.98632,75877,2642,494029,9,8.5,3.6,5
0,1564521,404.94,418.57,901,Classic Extra,440650,166,6.93215,113724,72189,424493,9.7,9,4,6
64,1674283,404.28,228.58,4285,Mortem's Nocturnal,439731,52,4.10355,318222,60624,436390,8.4,7.3,5.3,6.6
0,2226486,404.2,170.59,7067,Dorsalplum's Extra,1061287,31,5.40258,574965,58766,437761,9.3,8.7,4,6
64,1074378,403.64,328.84,2144,Insane,504995,101,4.50969,361590,86423,410300,8.5,8,4,6
0,1626537,403.25,285.58,2933,Sotarks' Peace of Mind,773330,120,6.0717,581931,70365,426291,9.4,9.2,3.8,5.2
72,1584210,403,266.16,3821,Walao's Insane,751751,69,4.08471,513045,68919,427862,8.5,7,3.8,6
72,875557,402.42,221.4,4423,Insane,402631,85,3.92444,498196,88819,407882,8,7,4,6
0,2059455,402.34,230.76,4351,Taeyang's Extra,971957,85,5.70668,346365,59994,436676,9.4,9.3,3.8,5.2
0,918723,401.6,184.29,6659,Haru's Insane,423527,203,5.11758,745903,87346,409841,9,8,3.6,5.5
72,787430,401.42,321.27,2315,N A S Y A'S OK DAD,357466,65,4.50209,2260381,94521,402182,9,8.5,3.8,8
8,2118445,401.03,130.89,6221,TheShadow's Dirty Insane,983911,95,4.2536,3289059,60350,436375,8.8,8.5,3.6,5
64,1584210,400.65,252.57,3477,Walao's Insane,751751,69,4.08471,513045,68919,427862,8.5,7,3.8,6
72,850263,400.14,197.47,6253,Summer,390071,104,3.76955,893799,93149,403569,8,7,4,6
88,1827877,399.64,100.84,6670,Intermediate,874602,30,2.43821,340398,68044,428584,5,6,3.6,4.5
0,1605598,399.63,356.53,1895,Vibes,763619,108,6.42933,254304,72986,423635,9.6,9.4,3.8,5.2
0,1675844,399.07,207.95,5155,Slowly,798007,46,5.42329,711963,71610,425023,9.2,9.4,4.2,5.2
0,1902624,398.94,268.24,3821,Lami's Extra,906786,88,5.84765,455607,66077,430475,9.2,9.2,3.8,5.2
0,1269345,398.14,63.02,10201,Masha's Insane,600702,29,4.11277,1837152,77231,419446,8.3,7,4,6
0,2061024,396.52,135.53,5742,Clearly,985066,207,4.99609,451332,63082,433599,9,8,4,5
72,1269345,396.35,226.24,4285,Masha's Insane,600702,29,4.11277,1837152,77231,419446,8.3,7,4,6
0,2097992,396.26,192.4,5622,Extra,1002317,81,5.67687,420777,62055,434624,9.2,8.6,4,6
0,2237465,394.61,235.9,3666,A r M i N's Extra,1068768,97,5.61918,379269,59034,437638,9.3,9,3.8,5.4
72,2596018,394.55,519.56,395,Kuki's Extra,1249048,57,5.36641,1347350,51981,444714,9.2,9,3.8,5.2
0,5556336,394.04,176.11,6011,KUMOCHA'S EXTRA,2513672,43,5.42072,114002,4006,492664,9.2,9,3.2,5
64,1149303,393.84,230.01,4351,Insane,542081,42,4.05682,782672,79246,417424,8,8.2,4.1,5.5
0,2129145,391.25,195.09,6253,Reform's ExPeRT,1017271,104,5.16217,826074,60614,436120,9.2,9,4,5.2
64,378131,390.91,136.67,5742,Hard,153891,85,3.53457,264054,105770,390901,8,6,4,6
0,2644766,390.45,98.44,9236,Insane,1217044,65,4.45509,310692,39872,456978,9,7.7,3.9,5
0,2033294,390.18,333.08,2274,Sakura Blossom,971051,98,6.23214,218259,59005,437604,9.4,9.6,3.8,6
64,850263,389.61,191.08,5622,Summer,390071,104,3.76955,893799,93149,403569,8,7,4,6
72,1298486,389.51,314.55,2085,Insane,538998,92,4.32968,791118,74897,421787,8.5,7.9,4,5.5
0,173015,389.07,68.94,7026,Insane,57393,143,4.11585,571042,107493,376174,9,7,4,6
0,888305,388.92,259.82,3972,"Sorry, But We Are Just Friends",409164,154,5.67759,351407,89026,407663,9.2,8.6,4.3,6.5
0,794670,387.6,233.01,4351,Master,361740,117,5.64281,726798,79866,416818,9.3,8.7,4,6
88,1872327,387,44.59,9372,Glaceon's Normal,893614,224,2.4408,32625,64046,432533,5,4,3,3
0,2302027,386.98,132.19,6221,Plus Ultra,1101897,87,5.11756,270567,56016,440659,9.2,9,4,6
0,1649842,386.11,341.65,2103,Cataclysm,785858,83,6.38946,353772,72014,424693,9.4,9.1,4.2,5.2
0,5439191,385.47,177.65,6011,PikA's Extra,2479183,31,5.33025,155368,5343,491356,9.2,9,3.3,5.2
0,2757591,383.63,61.85,10201,Bellicose's Extra: Nino,1330999,87,4.76468,101675,49266,447467,8.5,8,4,5
0,476149,383.24,193.1,5622,Insane,153776,205,5.21271,764299,102155,394516,9,7.5,4,6
0,339055,382.61,64.9,7026,Irre's Extra,109570,31,4.26053,537154,107493,386937,8,7,7,7
0,4834210,382.17,245.99,3584,Scarlet Vision,2233944,103,5.70025,24020,15836,480903,9.3,9,3.8,5
0,965016,382.05,101.63,6670,Heartbreak,449760,232,4.91325,193304,88487,408199,9,8,4,6
24,848511,382,57.97,9532,grumd's Advanced,375648,162,2.86919,830169,93720,403001,6.5,5.5,4,4.5
0,1355247,381.91,392,1246,Ex,638950,271,6.53697,104778,72608,424095,9.5,9,4,8
0,1583228,381.79,453.07,661,Happy Cursed,752073,309,6.97887,139851,70947,425629,9.8,9.5,4.2,5
0,2266773,380.14,308.01,2183,Somewhere,1012262,98,6.11391,146007,56298,440295,9.5,9.1,4,6
0,1385398,379.05,386.02,1443,Fanteer's Final Level,653534,95,6.94429,572418,75555,421149,9.8,9,4.2,5
0,1055147,377.96,266.42,3821,Slayed's Answer,495332,81,6.03464,513512,84553,412306,9.4,9,3.8,6
0,1962182,377.21,177.49,6011,Extra,744772,85,5.13361,905517,64171,432500,9.2,8.5,4,6
0,1473301,376.71,274.06,3233,Gift,695316,136,5.88551,219933,75989,420695,9.3,9,3.8,6
0,2938023,375.54,111.59,6592,Insane,1418780,161,4.45432,117731,46650,450013,9,8,3.6,5
64,323769,375.11,314.42,2377,Insane,127712,144,4.42969,576930,107493,386692,8,7,4,7
0,1074466,372.62,91.15,9246,Insane,493273,87,4.451,890090,86554,410150,8.8,8,4,5
64,1322507,372.46,107.72,8990,HARDKICK,627629,69,3.25097,1799057,80136,416828,7,6,4,5
0,1070639,371.66,75.94,8247,Insane,503141,30,4.31549,3016503,85055,411617,9,7.5,4,6.5
0,4104245,371.29,57.72,9532,Super Star!,1977083,88,5.16156,49654,28799,467880,9.2,8,4.2,6
0,1588369,370.74,355.86,1895,Ameagari,754451,215,6.40213,213732,72237,424284,9.5,9,4,7
72,4903515,370.61,356.98,1895,Ram's Expert,2294177,46,4.76754,221704,14177,482501,8.8,8.5,3.6,4.8
0,2964230,367.99,249.52,3477,Extreme,1440767,104,5.66543,414177,46661,450038,9.3,9.2,4,5.6
0,1791963,366.89,359.07,1895,Meg's Extra,534054,269,6.31974,106086,50704,446053,9.5,9,4,6
16,1570203,366.27,398.84,1214,Determination,744772,86,6.27703,730107,64171,432500,9.3,9.5,4,6
8,1059388,365.5,183.26,6659,Extra,497769,42,5.04843,2456623,87003,409724,9.2,8.7,4.6,7
0,2227344,365.14,171.88,7067,AF's Extreme,1061287,31,5.66145,359217,58766,437761,9.3,8.7,3.3,5.8
0,948389,364.97,233.07,4351,Vert's Expert,378803,178,5.43348,269881,83208,413550,9.2,8.2,4.2,6.2
0,991733,364.68,366.23,1601,Akitoshi's Extreme,462386,202,6.42354,232983,78550,418179,9.3,9.1,4.1,6.1
0,3484781,363.47,80.95,10324,bongo's Insane,1662313,89,4.73264,43076,37131,459552,9,8,4,5
0,836907,363.42,206.84,5155,Kyshiro's Extra,375648,160,5.32394,328284,93720,403001,9.3,8.5,4,7
