id,name,ppOld,ppNew,ppDiff,minuteUpdated
4799788,vrnl,13467.5,13190.82,950,29790518
6807238,Akamileusz,13706.3,13175.12,-87,29790518
14890564,AlterRay,14061.3,13158.31,-1249,29790518
30885120,Firefly Neko,13801.7,13157.14,-888,29790518
13465246,TheSnowie,13872.9,13151.78,-343,29790518
27809747,TheCoconutHuman,13082.3,13150.38,1513,29790519
11290311,Tyronix,14077.1,13144.84,-926,29790518
21057120,oxypetalum,12984.6,13138.68,605,29790519
33031996,monmontytyty,13693.9,13130.21,3,29790518
17656872,Siamcat3938,13955,13126.53,-1047,29790518
31769185,crispy86,13934.6,13126.13,-1272,29790518
11609084,[ Kloc ],14004.3,13109.90,-1710,29790518
2169329,69maow,13284.9,13080.46,764,29790519
8200331,yuukoru,13649.7,13077.46,-1423,29790518
15386539,gr8er_goldfinch,13385.1,13069.63,538,29790519
3165416,Das,13554.9,13062.54,-270,29790518
8364237,Prehistoria,13364.2,13055.61,1306,29790519
8494233,Kaemz,13760.6,13041.18,-896,29790518
16731028,nezupoco,13554.8,13028.80,-61,29790518
7718539,Skey,13387.8,13027.82,540,29790519
6950720,kinranran,13921.3,13022.57,-1095,29790518
8697654,FORMless000,13702.4,13021.14,-843,29790518
6844521,szh134,13205.1,13001.63,1853,29790519
10852632,giyokon,13247.9,13000.60,2161,29790519
14034809,Nethen,13856.1,12997.10,-1102,29790518
8256770,_Illustrious_,13808.7,12996.88,-865,29790518
11833538,_somet,13586.1,12982.50,355,29790518
9039824,arley_,13846.7,12979.37,-1320,29790518
11574707,night_flower,13275.1,12977.54,848,29790519
7930622,Yona,13222.4,12965.48,1232,29790519
13525805,Hivan111,13882.5,12946.46,-1438,29790518
5992551,[Bau],13642.5,12932.89,-668,29790518
2586173,cagalin,13078.1,12928.47,2002,29790519
3716665,coed,13478.7,12924.12,-118,29790518
25160465,yulya,13386.8,12911.69,303,29790519
845733,Faputa,13212.5,12908.03,219,29790519
31945414,ramyu,13810.4,12902.52,-1089,29790518
8509562,ocularr,13458.3,12895.36,-602,29790519
3596834,xEchoAlertx,13647.5,12892.53,-266,29790518
12489832,spanner dude,13051.1,12878.83,609,29790519
19926884,SudoKu37,13403,12865.75,-751,29790519
2283992,Element118,13579.4,12855.96,-244,29790518
10335557,vodnanen,13124.3,12854.35,1217,29790519
12798183,_Llama,13356.3,12851.54,235,29790519
36064373,Y4gRw,13885.4,12847.45,-1230,29790518
24350989,Olnisexid,13376.3,12838.84,-455,29790519
