m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
0,3631141,432.56,112.77,4050,[4K] MX,1773437,111,3.56181,42697,31375,465233,5,8,4,8
0,704075,429.97,141.92,2972,[4K] MX,315193,229,4.02346,109613,97801,398983,9,8.5,4,8.5
0,4610969,428.59,273.81,1294,[4K] EXTREME,2182334,86,5.19029,34852,13353,483342,5.3,8.2,4,8.2
0,1050044,419.18,70.65,5478,[4K] ADVANCED,491959,113,3.1744,149497,85426,411254,5,7.5,4,7.5
0,2624441,419,151.17,3210,[4K] Grotesque Lullaby,1262661,268,4.02128,50037,42059,454642,5,8.5,4,8.5
0,1061484,415.28,53.37,6108,[4K] Hyper Koutetsujou,484996,235,2.83717,166415,83053,413651,5,8,4,7.8
0,2472720,411.99,91.43,4707,[4K] Hard,1127488,137,3.37586,159817,49769,446915,5,8,4,8
0,5105809,411.63,442.85,421,[4K] Summer Memories,2367084,93,6.24536,23827,10751,485835,5,9,4,8.5
256,5268054,410.82,512.74,228,[4K] REVERSE,1037578,352,8.1936,7928,1478,495203,5,7.2,4,8.2
0,4152216,409.45,419.73,388,[4K] NYARMAGEDDON,1997707,133,6.25415,58915,23690,472989,5,8.5,4,8.5
0,421066,408.6,538.12,194,[4K] Wafles' SHD,174381,236,6.79044,249251,105157,391519,5,8,4,8
0,5253195,405.95,570.55,165,[4K] AdvancedTechnologicalEra,2416532,218,7.09739,25197,7562,489020,5,7.8,4,8.3
0,5319613,404.58,145.96,3140,[4K] extra,2439051,90,3.95276,19467,6123,490448,5,8.2,4,8.2
0,3242548,404.36,108.67,4025,[4K] Expert,1587252,148,3.59981,52746,38344,458235,5,7.5,4,7.5
0,1152537,404.35,140.56,2972,[4K] MXLove,543830,94,4.09157,307836,82464,414231,5,8,4,8
0,843707,403.82,77.86,6601,[4K] Insane,386415,140,3.21798,512038,91065,405614,9,8,4,8
0,2241880,402.68,160.1,2574,[4K] Insane,1071024,122,4.30581,93915,53968,442630,5,8.2,4,8.2
0,5319615,399.98,82.64,5619,[4K] insane,2439051,90,3.30637,15174,6123,490448,5,8,4,8
0,1243559,399.05,472.42,348,[4K] HEAVENLY,587269,117,6.4868,217980,78248,418521,5,8.5,4,9
0,4673486,396.75,143.83,2972,[4K] UwU,2207100,31,4.00858,114256,16513,480039,5,8.5,4,8.5
256,5563410,396.28,1002.34,6,[7K] One Last Breath,2520599,395,11.5271,3592,3104,493835,5,6,7,8
0,2082653,395.84,179.26,2516,[4K] Insane,995539,236,4.39824,65943,60315,436364,5,8.5,4,8.5
256,4001513,395.41,611.58,123,[7K] Obsession: Nyctophilia,1931476,293,9.32823,36230,30872,465670,5,6.5,7,8
0,770124,395.29,99.65,4729,[4K] ADVANCED,349208,126,3.53249,520188,89597,407125,5,7.5,4,7.5
0,4098158,394.49,105.54,4025,[4K] HARD,1974673,146,3.43146,21497,28561,468116,5,7.5,4,7.5
0,4752256,393.92,289.02,1106,[4K] Append,2236887,139,5.31086,22350,11122,485555,5,8.7,4,8.2
0,5590715,393.28,658.67,102,[4K] Memoriae Effervescentes,2529695,395,7.61701,9450,2964,493713,5,7.2,4,8.2
0,446726,393.04,145.97,3140,4K Another,187154,110,4.06222,361620,96295,400454,5,8,4,8
0,1445892,392.39,82.33,5619,[4K] riu's MX,682518,29,3.16772,336411,69244,427482,5,8.8,4,8
0,5260776,391.92,208.06,2399,[4K] Pikachu!,2419084,104,4.61637,21148,8046,488632,3.5,9,4,8
0,747621,391.69,275.55,1245,[4K] SHD,318207,186,5.10448,116232,95892,400886,5,8.7,4,8.7
0,1214526,387.07,357.14,610,[4K] Ultra,573280,181,5.7232,116820,74035,422642,5,8,4,9
0,5071761,386.6,203.61,2289,[4K] NikoSek's Expert // Overdose,2355421,175,4.59858,19050,11332,485368,5,8.5,4,8.5
0,3616430,386.27,363.76,596,[4K] Every END is a new BEGINNING,1766740,127,6.17733,133724,31336,465197,5,7.5,4,8.5
0,4483379,386.25,773.83,46,[4K] Warrior,2131507,443,8.08074,33542,19471,477206,5,7.6,4,8.5
0,674176,385.82,200.88,2289,[4K] EXHAUST,300599,115,4.52753,205560,96008,400804,5,8,4,8
0,4098072,384.18,195.93,2448,[4K] V#YEB GORODA I ZARABOTAL DENEG,1974673,146,4.45474,28103,28561,468116,5,8,4,8
0,2524846,382.35,139.33,3279,[4K] Another,1213119,85,3.86264,155763,53501,443175,5,8,4,8
0,4417924,376.49,152.49,3210,[4K] catJAM,2105540,74,4.19357,157986,20875,475814,5,8.5,4,8.5
0,2016144,375.35,89.8,4707,[4K] Present,962923,135,3.37867,223803,59110,437568,5,7.5,4,7.5
0,4133548,374.47,376.12,530,[4K] The End,1989721,234,5.94697,49306,22606,474440,5,7.2,4,9
0,2263516,374.22,77.81,6601,[4K] FAMoss' Hard,1082090,96,3.1035,42597,56458,440290,5,8,4,8
0,4389545,373.87,469.7,348,[4K] EXTRA,2062241,165,6.52114,52002,21740,474939,5,7.7,4,8
0,736929,373.09,95.56,5067,[4K] HD+,318207,186,3.40832,286300,95892,400886,5,7.5,4,7.5
0,4034255,371.55,116.24,3869,[4K] Malevolent Ultimatum,1948972,144,3.64673,24749,25650,471028,5,8,4,8
64,5170433,369.68,694.95,79,[4K] x_x,2389146,211,5.36129,89866,9373,487309,9,8,4,8
256,5107047,369.6,1172.63,4,[7K] Magnum Opus,2367508,586,11.6276,2240,5717,490818,10,6,7,8
0,4752729,368.84,200.27,2289,[4K] zutu's Insanity,2195531,211,4.58581,11269,14480,482199,5,8,4,8
256,5425233,368.74,201.29,2289,[4K] Ayase vs Ferdi's Galactic Annihilation,2474975,401,5.83887,33698,5169,491519,5,8.5,4,9
0,1253218,367.56,261.87,1316,[4K] Lunatic,592272,149,5.09267,142470,64333,432302,5,8.8,4,8.5
0,5008074,367.32,730.1,54,[4K] Menuliskan Takdir di Atas Abu Keraguan,2325708,404,7.84429,32611,11718,484961,5,7,4,8
0,774224,366.32,149.07,3140,[4K] Another,351320,119,3.97872,299915,95248,401516,10,8,4,8
0,4706643,365.11,557.35,176,[4K] EDGY DIFFNAME,2220369,89,7.0771,66482,17712,478964,5,9,4,8
0,1964176,364.28,151.24,3210,[4K] Insane,913114,161,3.95081,151362,62940,433750,5,7.5,4,8
0,5077055,363.77,504.48,263,[4K] NETWORK FAILURE | EXTREME,1986822,293,6.75193,22957,10057,486620,5,7.8,4,8.4
0,825238,363.11,172.5,2687,[4K] INFINITE,377004,115,4.35493,211383,84978,411706,5,8.5,4,8.5
256,532796,360.32,209.44,2399,[4K] Extra,228853,129,5.83123,453269,97974,398703,5,8,4,8
0,1175035,358.75,80.15,5619,[4K] Hard,555076,250,3.1817,310543,81322,415355,5,7.5,4,7.5
0,4832317,356.43,460.17,323,[4K] Arsonist,2269020,136,6.51347,38346,8050,488630,5,7,4,8
0,1799518,355.03,77.27,6601,[4K] Hard,860047,88,3.15039,199926,66323,430430,5,7.5,4,7.5
0,467177,354.75,48.31,6108,4K Hyper,187154,110,2.7116,478783,96295,400454,5,7,4,7
0,4703655,354.07,235.64,1704,[4K] Extra,2219032,184,4.79145,23082,16744,480082,5,9,4,9
0,5327751,353.21,453.43,355,"[4K] Sur une neige desperance, mes larmes dansent",2441875,338,6.50284,14684,7262,489418,5,7,4,7
0,2727798,353.2,299.55,998,[4K] Undead // Extra,1265570,308,5.35255,69465,35752,460926,5,8,4,8
0,590575,350.03,167,2647,[4K] EXHAUST,258121,109,4.29749,151759,95919,401043,5,8,4,8
0,3060260,349.81,77.33,6601,[4K] Hyper,1492528,119,3.25782,139601,44453,452226,5,7.5,4,7.5
0,2442562,349.61,85.96,5815,[4K] Unpredictable's Hard,1131640,129,3.36041,101124,48399,448287,5,8,4,8
64,5303528,348.76,850.17,23,[4K] RE:MASTER,2433731,146,6.52141,47629,7448,489113,5,7.2,4,8.2
0,720560,347.96,153.19,3210,Sakura's 4K Lv.24,324288,110,4.05635,362027,95169,401640,5,8,4,8
0,1636836,347.67,188.98,2516,[4K] Leggendaria,779472,133,4.47211,66375,61180,435497,5,9,4,8
0,1620589,347.28,132.16,3619,[4K] Expert,770829,93,3.99884,109503,71716,424995,5,8,4,8
0,5477050,346.64,215.46,2035,[4K] Expert,2492718,216,4.69156,4811,1153,495547,5,8,4,8
0,2176650,346.53,109.01,4025,[4K] Declaration,1041437,97,3.66182,68607,59295,437395,5,8.5,4,8.5
0,674460,345.9,188.85,2516,[4K] Nyarathon,300721,417,4.46487,111950,98461,398216,5,8,4,8
0,719514,343.66,48.82,6108,[4K] OniJAM's ADVANCED Lv.10,296478,144,2.81224,164405,97813,398863,5,7.5,4,7
0,847322,340.46,92.6,4707,[4K] Avalon's MX,296752,150,3.43476,80595,92079,404628,5,8,4,8
0,1356233,339.17,37.85,6108,NiNo's Insane,637445,87,5.12609,102921,79509,417183,9,8.5,4,6
0,5575205,336.27,855.83,32,[4K] Cycles,2524447,333,8.6573,8980,2001,494679,5,7,4,8
0,770127,336.07,566.15,154,[4K] GRAVITY,349208,126,7.01847,163903,89597,407125,5,9,4,9
0,1170750,335.17,227.21,1780,[4K] Maximum,552868,239,4.82844,97812,67497,429484,5,8.2,4,8.4
0,2847100,335.15,238.19,1704,[4K] Beyond,1377628,139,4.77322,129043,44945,451589,5,8.5,4,8.5
0,484669,334.31,241.63,1592,[4K] DECADE vs. Usagi's INFINITE Lv.16,200552,115,4.86107,295000,100042,396648,5,8,4,8.5
0,1047286,333.31,232.31,1909,[4K] GRAVITY,491454,120,4.8243,149002,87061,409675,5,8.5,4,9
0,2021258,333.29,113.54,4050,[4K] Girls*Talk,957917,87,3.70976,96579,59039,437647,5,8.5,4,8.5
0,3917445,331.36,501.64,263,4K Elixir,1900478,354,6.84858,58003,31290,465370,9.9,7.5,4,8.3
64,644701,330.76,105.95,4025,4K Hyper,283841,96,2.68212,337420,96363,400572,5,8,4,8
0,5324140,330.29,141.34,2972,[4K] Death // Concepte's Insane,2427337,116,4.03884,18756,7717,488991,6.5,8,4,8
0,5288833,329.52,74.3,5478,[4K] Aging // Hard,2427337,116,3.18844,14247,7717,488991,6.5,7.5,4,7.5
256,4294726,327.57,447.31,393,[4K] NULL,2055332,368,8.01937,63427,25560,471126,5,7.5,4,8
0,1045200,324.56,89.41,5815,[4K] Elysium,490357,213,3.35739,106798,87375,409407,5,8.5,4,8.5
0,2409176,320.68,139.29,3279,[4K] RAVE'S INSANE,1154007,144,4.00801,117239,52520,444173,5,8.5,4,8.5
0,4609679,320.27,261.33,1316,[4K] Super,2181828,102,5.07299,40811,15633,482152,5.4,8.2,4,8.2
0,3860593,319.69,198.6,2448,[4K] you won't be saved from people like me,1875975,78,4.56905,47073,29532,467149,5,8,4,8
256,1243559,318.93,262.8,1316,[4K] HEAVENLY,587269,117,6.4868,217980,78248,418521,5,8.5,4,9
0,5392890,318.6,113.2,4050,[4K] 1NZ4NE,2464093,30,3.6641,20295,5772,490917,5,7.7,4,7.7
0,770129,318.27,420.27,388,[4K] Shirou's EXTRA,349208,126,6.33177,221576,89597,407125,5,8.8,4,8.8
0,5615858,315.62,109.06,4025,[4K] 6_7,2537768,82,3.54968,17372,1948,494771,5,7.9,4,6.9
0,2208429,314.99,119,3869,[4K] Insane Vampire,636160,151,3.65464,87390,57510,439329,5,8.5,4,8.5
0,1231251,314.71,85.48,5815,[4K] Hyper,581729,186,3.2847,194103,72282,424408,5,7.8,4,7.8
0,2912700,313.5,234.32,1909,[4K] Fantaisie Impromptu,1413062,268,4.86849,39136,44406,452272,5,8.6,4,9.2
0,846927,313.29,184.28,2506,[4K] Ascension,388162,290,4.37025,141165,74508,422181,5,8,4,8
0,4855705,311.87,477.21,306,[4K] Lost Memories,2043161,169,6.40606,21287,13295,483282,5,9,4,8.5
0,1686019,311.77,155.71,3002,[4K] Vespere [MX],803279,144,4.19965,102753,68268,428578,5,8,4,8
0,4273673,311.4,53.98,6108,[4K] Moca's Standard Protocol // INSANE //,1950211,191,2.75432,11317,25539,471137,5,7,4,8
64,4417924,311.24,333.1,845,[4K] catJAM,2105540,74,4.19357,157986,20875,475814,5,8.5,4,8.5
0,2358150,310.47,209,2399,[4K] Expert,1128753,122,4.61401,89869,49868,446846,5,8.2,4,8.2
0,1009227,310.18,213.23,2041,[4K] MX,472269,112,4.65704,85378,85023,411653,5,8,4,8
0,3080023,308.59,178.23,2516,[4K] EXHAUST,1430396,116,4.42582,44815,13755,482924,5,8,4,8.5
0,5020963,307.69,261.47,1316,[4K] FAMoss' Extra,2338118,153,5.02882,11746,11310,485376,5,8.3,4,8.3
0,709257,306.91,71.39,5478,[4K] Zan's Hard,309328,112,3.02527,199014,94902,401846,5,7.5,4,7.5
0,1315246,306.88,35.09,6108,[4K] HD,624003,38,2.4983,52857,77808,418869,5,8,4,8
0,4558624,305.02,103.56,4729,[4K] Tres,2161669,30,3.50327,69075,17312,479262,5,8,4,8
0,4115481,303.19,291.91,1101,[4K] INFERNO,1981845,178,5.26259,32923,27495,469235,5,8,4,8.5
0,3666750,302.63,102.8,4729,[4K] Murumoo's EXPERT,1751746,143,3.48733,37316,33192,463596,5,7.5,4,7.5
0,2654194,301.74,74.23,5478,[4K] Hyper!,1277503,131,3.0657,141305,49159,447518,5,7.5,4,7.5
0,5212022,301.59,209.96,2041,[4K] frawog's Dancing Flames,2391949,112,4.61127,21589,7486,489191,5,8,4,8
0,1469009,298.94,102.48,4729,[4K] MX,694349,96,3.60041,157500,73572,423278,10,8,4,8
0,3353008,298.12,136.18,3279,[4K] sec's Insane,1630285,87,4.25664,4549,5446,491290,5,8.5,4,8.5
0,703723,297.78,70.84,5478,4K Hard,315350,117,3.09079,183761,94733,402094,5,7,4,7
0,4761320,296.86,163.19,2574,[4K] Expert,2236887,139,4.14933,19850,11122,485555,5,8,4,7.8
0,4500245,296.15,522.47,194,[4K] Nightmare,2138193,358,6.73743,29731,20056,476621,5,8,4,8.5
0,4860368,294.83,75.27,6601,[4K] Angki's Hyper,2280150,139,3.11979,74072,13785,482910,5,8,4,8
0,3012110,294.66,205,2399,[4K] Cosmos,1466713,273,4.64656,56830,44745,451939,5,8.5,4,8.5
256,4706643,292.76,325.87,778,[4K] EDGY DIFFNAME,2220369,89,7.0771,66482,17712,478964,5,9,4,8
0,1045199,292.22,39.32,6108,[4K] Hard,490357,213,2.48655,144604,87375,409407,5,8,4,8
0,767289,292.17,196.59,2448,[4K] Let's Rock,347770,433,4.50114,57439,82881,415892,5,8,4,8.5
0,1034385,291.99,131.67,3619,[4K] Another Kabaneri,484996,235,3.96649,191327,83053,413651,5,8.5,4,8.5
0,687322,291.92,169.93,2687,[7K] EXHAUST,307175,116,4.40717,154812,97372,399322,5,8,7,8
0,893899,291.54,318.39,859,[4K] Shana's Extra,386950,242,5.43796,100835,85695,411003,5,8,4,8
0,798208,291.15,216.1,2035,[4K] SHD,304831,119,4.85987,107019,94378,402328,5,7,4,8.2
0,669652,291.09,42.97,6108,[4K] Harmonious (Hard),284229,245,2.66671,62120,98096,398581,2,7.5,4,8
0,2124611,288.4,83.86,5619,[4K] New Game,1015169,38,3.38453,298494,60745,435932,5,8,4,8
0,3396110,288.01,91.36,4707,Perfect Girl?,1663628,209,5.06671,13660,40544,456244,9,8,4,6
0,1969732,287.77,130,3619,[4K] Create Your Adventure,866848,87,4.01555,68661,54510,442228,5,8,4,8.5
0,3304065,286.87,233.46,1909,[4K] KEMOMIMI MANIA SQUAD,1618310,372,4.73973,17563,39308,457982,5,8.5,4,8.5
0,4417926,286.73,80.14,5619,[4K] Insane Jam,2105540,74,3.27749,50865,20875,475814,5,8,4,8
0,3928996,286.58,192.86,2260,[4K] Insane,1904667,150,4.50277,28335,16780,479897,5,7.8,4,8
0,1092806,285.54,177.52,2516,[4K] Juvu's EXHAUST,514461,118,4.30265,146412,77609,419124,5,8,4,8
0,3441203,284.98,87.71,5815,[4K] Hard,1683972,100,3.20757,49186,37591,458953,5,7.4,4,7.4
0,1771017,283.91,75.54,6601,[4K] advanced,844228,246,3.13829,56412,64470,432207,5,8,4,8
0,899045,283.25,137.23,3279,[4K] Another,311458,146,3.94275,83245,87781,408896,5,8,4,8
0,4705146,281.24,180.71,2506,[4K] #JUNKIES,2219697,266,4.26007,14757,15752,480927,5,8.5,4,8.5
0,3413575,280.46,406.69,474,[4K] Extra,1671244,149,6.06089,71963,34443,462242,5,8.5,4,8.8
0,4221079,280.17,372.77,512,[4K] 208.980401,2025951,288,5.99594,11626,20477,476211,5,8,4,8.5
0,2545395,280.12,275.77,1245,[4K] Lirai's Extra,1223763,151,5.23435,49297,33752,463090,5,8.5,4,8.5
0,862667,280.04,169.9,2687,[4K] 1's Another,381397,150,4.1879,135181,90884,405795,5,8,4,8
0,4138765,279.72,91.16,4707,[4K] Ysg's Hard,1991849,129,3.33683,16306,26548,470130,5,8,4,8
0,938080,279.41,63.35,6108,Avalon's 4K ADVANCED,435430,105,2.95178,108343,36563,460119,5,7,4,7.5
0,3179013,277.86,244.9,1583,[4K] Proboscidea,1556170,226,4.94729,39298,41836,454841,5,8.5,4,8.5
0,988474,277.48,174.15,2687,[4K] Another,366126,123,4.36716,191358,85495,411208,5,8.2,4,8.4
0,5077054,277.01,355.58,610,[4K] INSTITUTION FALLACY | EXTRA,1986822,293,5.75129,17832,10057,486620,5,7.9,4,8.2
0,3024863,275.94,227.5,1780,[4K] Final Step Towards The Dream,1276332,130,4.7578,62435,45127,451607,5,8.5,4,8.5
64,2149349,275.48,576.96,173,[4K] Party,1027900,195,5.1603,180431,38482,458197,5,8.5,4,9
0,3955540,274.08,134.03,3619,[4K] INS4NE // FLOCCULUS,1916684,232,3.80548,25710,30229,467025,5,8,4,8
0,2080099,274.03,73.18,5478,[4K] Hyper,994730,112,3.03246,343125,44668,452014,5,7.5,4,7.5
0,678396,273.97,139.03,3279,[4K] Owari,302693,342,3.9564,213765,99054,397623,5,8.5,4,8
256,1001780,273.45,270.59,1294,[4K] Eternal,468353,114,6.4097,189383,83974,412757,5,9,4,9
0,1698594,272.95,338.53,685,[4K] Negligence,808872,139,5.62951,115288,51058,445844,5,8.5,4,9
0,511075,272.83,171.89,2687,[4K] EXHAUST Lv.15,217951,114,4.3695,122611,89189,407590,5,8,4,8
0,5105805,271.63,357.64,610,[4K] Extreme,2367084,93,5.70628,28152,10751,485835,5,8.6,4,8.5
0,205022,271.59,49.95,6108,Insane,71561,171,4.53863,749929,107499,378378,9,8,4,8
0,1129980,271.31,91.45,4707,[4K] Hyper,531425,140,3.36364,216802,84375,412322,5,7.5,4,7.5
0,121589,270.03,33.83,6108,Vicho's Hard,37838,86,3.60915,160744,107499,366356,8,7,4,7
0,1175036,269.84,182.92,2506,[4K] Insane,555076,250,4.52843,166090,81322,415355,5,8,4,8
0,4001513,267.96,1037.57,4,[7K] Obsession: Nyctophilia,1931476,293,9.32823,36230,30872,465670,5,6.5,7,8
0,2810330,267.36,129.12,3000,[4K] KASHIMA,1357994,115,3.85164,56227,48541,448136,5,8.5,4,8.5
0,1869524,266.06,173.57,2687,[4K] Sayaka vs. Sya's Insane,894666,151,4.27961,64337,50260,446608,5,8,4,8.3
0,5634807,264.13,83.81,5619,[4K] Hyper,2501706,205,3.3319,3224,2075,494812,5,7.5,4,8
0,2241879,263.57,95.64,5067,[4K] Hyper,1071024,122,3.39352,105210,53968,442630,5,7.8,4,7.8
0,646605,263.54,119.38,3869,[4K] MX,286411,141,3.6409,134772,99143,397584,5,8.5,4,8
0,4561808,262.69,95.79,5067,[4K] Usagi's EXHAUST,2163071,115,3.56653,6505,6067,490497,5,7.5,4,7.5
0,5538251,261.24,1261.56,1,[7K] Metaphorical Self-Reference,2512442,458,10.102,3531,3929,492819,5,7,7,8
0,4312004,261.18,832.94,36,[4K] Quantum Field Disruption,2062263,420,8.53615,68156,25387,471290,5,7.7,4,8.3
0,4568556,258.75,193.58,2260,[4K] Forgiveness,2165641,206,4.4872,13981,17018,479678,5,8.2,4,8.2
0,3525702,258.44,292.44,1101,[4K] Eternal White | Extra,1683685,133,5.37688,144310,37400,459278,5,7.8,4,9.2
0,2014595,258.4,115.54,3869,[4K] Insane,923488,133,3.62475,274590,56043,440634,5,8,4,8
0,803703,256.33,234,1909,[4K] Kagii's White Another,366126,123,4.92197,145038,85495,411208,5,8.5,4,8.7
0,1353404,254.04,48.62,6108,Curi's Extra,613083,220,5.40216,23274,75781,420901,9,8.4,3.5,6
0,4055755,253.99,239.19,1704,4K // keksik's Meow :3,1956659,83,4.95897,43533,18165,478407,5,8.5,4,8.5
0,1047504,252.45,87.95,5815,[4K] Avalon x Kuo Kyoka's ADVANCED,491454,120,3.34283,163511,87061,409675,5,7.5,4,7.5
0,2545394,251.94,356.9,610,[4K] Alter Ego,1223763,151,5.83948,48417,33752,463090,5,8.5,4,9
0,2053058,251.81,204.79,2399,[4K] Master,981053,127,4.68262,111006,59507,437605,5,8.4,4,8.4
0,1966849,251.79,51.44,6108,[4K] Hard,923488,133,2.7521,422973,56043,440634,5,7,4,7
0,1933877,251.79,298.03,1050,[4K] Christina,925325,267,5.2695,71154,53317,443241,5,8,4,8
0,1109940,251.44,67.61,6185,[4K] Loneliness,522660,116,3.05539,355402,85786,410896,5,8,4,8
0,4296436,249.26,243.14,1592,[4K] Expert,2056100,124,4.90332,47287,21501,475176,5,9,4,8.2
0,3411825,248.99,147.89,3140,[4K] Soup Tabetai,1670474,74,4.2385,21916,38528,458220,5,8.5,4,8.5
0,3684026,247.16,499.33,271,[4K] Resplendency,1797184,376,6.65129,53268,30785,465897,5,7.7,4,8.3
0,3912019,246.8,74.98,6601,[4K] Hard,1895713,277,3.15782,25742,31314,465386,5,8,4,8
0,1018885,246.2,83.22,5619,[4K] ADVANCED,476565,119,3.22346,490563,88541,408136,5,7.5,4,7.5
0,830448,244.69,485.47,251,[7K] Euphoria,379365,351,6.50712,35366,86670,410024,5,8.5,7,9
0,1917567,244.65,142.73,2972,[4K] Insane,884441,227,4.05261,71982,65444,431246,5,8,4,8
0,644701,244.19,59.02,6252,4K Hyper,283841,96,2.68212,337420,96363,400572,5,8,4,8
0,2524849,243.77,66.55,6185,[4K] Hyper,1213119,85,2.93006,221931,53501,443175,5,7.5,4,7.5
0,513323,243.12,85.35,5815,[4K] EXH,195390,109,3.35317,284631,101025,395656,5,8,4,7
0,2968556,242.93,157.91,3002,[4K] Eternity,1443164,88,4.175,60411,44195,452482,5,8.5,4,8.5
0,2295256,242.75,204.31,2289,[4K] Spy's SAIKYO,1098586,141,4.70752,59013,45101,451449,5,9,4,8
0,2305677,242.68,77,6601,[4K] Hard,1103524,228,3.11494,99975,50750,445786,5,8,4,8
0,892179,242.05,48.26,6108,[4K] HARD,305110,121,2.88871,69916,86382,410330,5,7.5,4,8
0,4659140,240.54,254.88,1462,[4K] LYCANTHROPY,2201473,139,4.92886,23450,15017,481660,5,8.7,4,8.7
0,836662,240.48,153.64,3210,4K GRAVITY Lv.14,382403,110,4.19066,110453,86835,410122,5,8,4,8
0,3834416,240.09,54.72,6252,[4K] Hard,1864421,86,3.13278,63273,33758,462921,5,7.5,4,7.5
0,927052,240.02,163.77,2574,[4K] Rinzler's EXHAUST,429664,109,4.2492,176134,88660,408017,5,8,4,8
0,3586454,239.7,100.37,4729,[4K] Kyoko Senpai,1752575,87,3.49609,13793,36052,460584,5,8,4,8
0,1023089,239.63,150.7,3210,[4K] Insane,478161,138,4.16061,258184,81279,415413,5,8.2,4,8.3
0,362660,238.61,52.24,6108,Spy's 4K HD,145553,80,2.8684,298131,107499,387104,5,8,4,8
0,1294900,238.01,345.01,647,[4K] Wasteland Predator,613792,244,5.66425,112294,79518,417159,5,7.6,4,8.7
0,3982473,237.39,556.23,176,[7K] Extra,1928408,227,6.90153,12383,30025,466652,5,8.5,7,8
0,2395641,237.39,89.8,4707,4K Expert,1142802,201,3.49128,20400,52257,444421,5,8,4,8
0,4627780,237.37,118.97,3869,[4K] Insane // Stage 5,2188045,132,3.66572,22254,13544,483141,5,8,4,8
0,4097918,237.01,144.93,3140,[4K] Love,1974595,208,3.9937,23459,28583,468103,5,8,4,8
0,4720169,236.89,213.44,2041,[4K] Beginning of Melodia,2218336,366,4.65099,33591,16732,479946,5,7.8,4,7.8
0,736931,236.4,202.37,2289,[4K] SC,318207,186,4.50104,114077,95892,400886,5,8.5,4,8.5
0,1260095,236.09,156.2,3002,[4K] MX,595844,86,4.07876,83922,80747,415953,5,8.5,4,8.5
0,2167973,235.94,174.26,2687,[4K] leqek's Insane,1027900,195,4.29855,71819,38482,458197,5,8.5,4,8.5
0,2536733,235.19,311.87,917,[4K] JAZZ,1219293,106,5.60306,95590,41672,455008,5,8.5,4,8.5
0,1863987,234.67,255.05,1462,[4K] Expert,703670,222,4.9371,53379,62210,434468,5,8.5,4,8.5
0,5207902,234.66,383.81,516,[4K] Wicked Spite,2400382,144,6.08606,18084,8381,488458,5,9,4,9.4
0,1804970,234.52,45.21,6108,Testo's Expert,862547,85,5.30947,189225,68037,428678,9,8.3,4,6
0,804178,234.38,64.57,6185,[4K] Avalon's ADVANCED,363919,117,2.97578,227947,92122,404614,5,7,4,8
0,5563410,233.84,1618.38,1,[7K] One Last Breath,2520599,395,11.5271,3592,3104,493835,5,6,7,8
0,1516349,233.08,78.85,6601,[4K] Hard,717834,48,3.08196,256383,73018,423634,5,8,4,8
0,1674638,232.4,83.06,5619,[4K] hyper,775977,190,3.30786,81122,48155,448526,5,7.7,4,8
0,3594454,232.24,686.81,79,[7K] Jinjin's Binary Shimmer,314017,116,7.61512,26466,34846,461815,10,8.5,7,8.5
0,4095614,231.36,273.58,1294,4K // Say Hello~,1748728,213,5.28828,63296,28349,468340,5,8.5,4,8.5
0,687323,230.24,274.55,1245,[7K] GRAVITY,307175,116,5.40496,123807,97372,399322,5,8.5,7,8.5
0,495898,229.54,93.04,4707,Ic's 4K HD,208095,234,3.37954,159048,101714,394963,5,7,4,7
0,3381248,228.6,77.08,6601,[4K] Hard,1656541,102,3.16912,32324,40042,456636,5,7.5,4,8
0,4630523,228.44,119.63,3360,[4K] Hyper,2181828,102,3.64459,46074,15633,482152,5.4,7.6,4,7.6
0,1911640,227.69,137.9,3279,[4K] Resistance,899661,87,4.06964,88488,63844,432903,9.2,8,4,8
0,1035810,227.44,138.88,3279,[4K] CS' Another,481786,130,3.99972,111908,83405,413280,7,8,4,8
0,4553057,227.26,40.73,6108,[4K] Normal,2159430,87,2.45244,5992,17673,478972,5,7.5,4,7.5
0,2437569,225.49,55.49,6252,[4K] HARD,1167660,172,2.75929,237618,49496,447192,5,7.5,4,7.5
0,5295062,225.25,182.84,2506,[4K] X,2430762,69,4.3523,16276,3846,492851,5,8.5,4,8.5
0,481964,224.5,52.97,6108,[4K] ADVANCED Lv.12,200552,115,2.91667,787382,100042,396648,5,7,4,7.5
0,4558623,223.99,146.96,3140,[4K] Cuatro Fiesta,2161669,30,4.05302,86116,17312,479262,5,8.5,4,8.5
0,1207642,223.87,129.51,3619,4K Expert,569665,87,3.78259,72109,81518,415159,5,8,4,8
0,2698878,221.17,259.73,1316,[4K] Rendezvous Point,1301193,150,4.99888,27468,32523,464170,5,9,4,9
